Stratigraphic Pick ->,1000,10000,11000,12000,13000,14000,2000,3000,4000,5000,6000,7000,9000,9500
4005,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
4034,0.00%,0.16%,1.45%,41.00%,54.48%,0.00%,0.00%,0.00%,0.00%,0.18%,0.00%,1.80%,0.14%,0.78%
4071,0.01%,1.54%,0.07%,0.08%,0.28%,0.00%,0.00%,0.00%,0.00%,97.24%,0.00%,0.02%,0.62%,0.14%
4079,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
411,0.00%,15.21%,9.69%,37.28%,9.97%,11.89%,0.00%,0.00%,0.00%,2.50%,0.00%,8.05%,3.57%,1.83%
4114,0.02%,1.17%,0.01%,0.19%,4.14%,0.08%,0.00%,0.00%,0.12%,0.16%,0.11%,0.07%,23.25%,70.68%
4118,0.00%,0.34%,38.83%,38.54%,19.74%,0.09%,0.00%,0.00%,0.00%,0.98%,0.00%,0.26%,0.26%,0.96%
412,0.00%,13.21%,6.18%,36.05%,16.31%,9.48%,0.00%,0.00%,0.00%,2.01%,0.00%,9.03%,3.42%,4.29%
4132,0.00%,22.68%,0.26%,0.59%,0.72%,0.05%,0.00%,0.00%,0.00%,7.81%,0.00%,14.65%,50.18%,3.05%
4134,0.00%,76.97%,8.00%,8.74%,2.92%,0.03%,0.00%,0.00%,0.00%,0.08%,0.00%,0.22%,0.86%,2.18%
4144,0.00%,0.20%,51.33%,30.36%,9.32%,0.02%,0.00%,0.00%,0.00%,0.06%,0.00%,0.03%,7.14%,1.53%
4146,0.00%,0.08%,2.58%,2.89%,93.39%,0.00%,0.00%,0.00%,0.00%,0.08%,0.00%,0.01%,0.18%,0.80%
4152,0.00%,0.04%,0.06%,0.19%,0.02%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.03%,99.60%
4156,0.00%,0.06%,2.85%,30.16%,66.46%,0.01%,0.00%,0.00%,0.00%,0.02%,0.00%,0.04%,0.03%,0.38%
4161,0.00%,0.84%,0.29%,0.05%,0.05%,0.02%,0.00%,0.00%,0.00%,12.56%,0.00%,83.40%,1.47%,1.31%
4164,0.00%,0.24%,46.01%,29.93%,20.06%,0.03%,0.00%,0.00%,0.00%,0.50%,0.00%,0.54%,0.80%,1.90%
4175,0.00%,0.26%,45.37%,34.54%,19.52%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.17%,0.13%
4183,0.88%,52.23%,0.51%,0.38%,0.39%,0.01%,0.00%,0.00%,0.00%,14.86%,0.00%,28.22%,0.82%,1.69%
4192,0.00%,8.88%,20.31%,15.48%,7.34%,0.17%,0.00%,0.00%,0.00%,5.97%,0.00%,0.69%,32.05%,9.11%
4206,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
4218,0.00%,0.09%,0.35%,0.65%,3.28%,0.01%,0.00%,0.00%,0.00%,0.11%,0.00%,0.89%,0.53%,94.09%
4222,0.00%,0.78%,17.52%,36.15%,45.02%,0.01%,0.00%,0.00%,0.00%,0.02%,0.00%,0.00%,0.15%,0.34%
4226,0.00%,1.30%,0.04%,0.05%,0.05%,0.00%,0.00%,0.00%,0.00%,55.54%,0.00%,40.87%,1.08%,1.07%
4227,0.00%,4.07%,0.58%,0.27%,0.92%,0.03%,0.00%,0.00%,0.00%,64.51%,0.00%,5.52%,4.22%,19.88%
423,0.00%,0.54%,0.45%,0.03%,0.02%,0.02%,0.00%,0.00%,0.00%,10.96%,0.00%,87.71%,0.10%,0.17%
4230,0.00%,0.58%,20.04%,11.26%,40.58%,0.14%,0.00%,0.00%,0.00%,0.17%,0.00%,0.06%,7.87%,19.30%
4240,0.00%,8.38%,5.09%,6.68%,6.20%,0.06%,0.00%,0.00%,3.53%,66.84%,0.01%,0.08%,1.10%,2.02%
4241,0.00%,0.36%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,98.29%,0.01%,1.21%,0.11%
4254,0.06%,22.78%,0.43%,0.35%,10.85%,9.95%,0.00%,0.00%,0.14%,1.34%,0.00%,41.51%,10.10%,2.48%
4260,0.00%,10.34%,2.58%,2.05%,1.74%,0.09%,0.00%,0.00%,0.00%,8.82%,0.00%,1.01%,34.18%,39.20%
427,0.00%,0.02%,72.54%,26.67%,0.24%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,0.12%
4287,99.99%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%
43,0.01%,8.12%,37.41%,0.29%,40.28%,10.28%,0.00%,0.00%,0.18%,1.65%,0.01%,0.04%,1.00%,0.74%
4318,0.00%,0.45%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.11%,0.00%,98.17%,0.15%,0.09%
4326,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
4329,0.00%,0.33%,52.03%,28.15%,18.38%,0.01%,0.00%,0.00%,0.00%,0.06%,0.00%,0.02%,0.78%,0.23%
4334,0.26%,1.45%,1.07%,0.07%,0.11%,0.00%,95.64%,0.00%,0.00%,1.20%,0.01%,0.10%,0.02%,0.07%
4342,0.00%,4.34%,1.11%,0.27%,0.24%,0.01%,0.01%,0.00%,0.00%,5.31%,0.00%,87.49%,0.50%,0.71%
4345,0.02%,52.24%,6.09%,4.71%,5.33%,0.05%,0.00%,0.01%,0.00%,25.55%,0.00%,0.70%,5.04%,0.27%
4354,0.00%,30.01%,0.16%,0.20%,0.26%,0.00%,0.00%,0.00%,0.00%,30.81%,0.00%,38.27%,0.13%,0.15%
4361,0.00%,0.02%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7.85%,0.00%,91.40%,0.46%,0.25%
4363,0.00%,0.14%,18.70%,19.32%,55.12%,0.01%,0.00%,0.00%,0.00%,2.02%,0.00%,0.14%,0.67%,3.88%
4364,0.00%,0.03%,13.80%,44.80%,39.54%,0.02%,0.00%,0.00%,0.00%,0.36%,0.00%,0.11%,0.81%,0.52%
437,0.00%,0.55%,59.88%,32.80%,5.18%,0.11%,0.00%,0.00%,0.00%,0.85%,0.00%,0.01%,0.25%,0.36%
4372,0.00%,4.72%,1.81%,55.66%,2.89%,0.39%,0.00%,0.00%,0.00%,0.66%,0.00%,3.66%,1.85%,28.35%
4377,0.00%,0.00%,0.00%,0.00%,0.23%,99.68%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.09%
4384,0.00%,1.26%,0.80%,9.50%,15.18%,0.03%,0.00%,0.00%,0.00%,18.22%,0.00%,8.81%,7.37%,38.82%
4385,0.00%,3.42%,46.38%,32.73%,1.78%,0.02%,0.00%,0.00%,0.00%,0.60%,0.00%,0.31%,1.46%,13.30%
4400,0.00%,1.47%,1.15%,0.09%,0.20%,0.03%,0.00%,0.00%,0.00%,0.17%,0.00%,0.16%,65.89%,30.84%
4407,1.61%,1.07%,60.97%,29.01%,5.26%,0.01%,0.00%,0.00%,0.00%,0.33%,0.02%,0.15%,1.38%,0.17%
4417,0.00%,0.00%,0.00%,0.00%,0.01%,99.99%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
4425,0.00%,8.44%,45.91%,7.11%,5.74%,8.55%,0.00%,0.00%,0.00%,2.98%,0.00%,0.65%,9.76%,10.86%
4431,0.69%,40.45%,3.47%,4.00%,6.51%,0.06%,0.00%,0.00%,0.00%,4.93%,0.00%,10.75%,28.29%,0.85%
4452,0.00%,53.31%,38.14%,0.44%,7.82%,0.01%,0.00%,0.00%,0.00%,0.01%,0.01%,0.07%,0.14%,0.05%
4465,0.00%,37.29%,0.09%,0.04%,30.46%,0.03%,0.00%,0.00%,0.00%,13.10%,0.00%,6.02%,7.68%,5.28%
4471,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
4481,99.89%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.09%,0.00%,0.00%
4492,0.00%,1.23%,1.86%,1.56%,0.19%,0.06%,0.00%,0.00%,0.00%,6.49%,0.00%,0.28%,8.67%,79.66%
4530,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
4534,0.02%,3.04%,0.25%,0.11%,0.15%,0.01%,0.00%,0.00%,0.00%,3.55%,0.00%,0.70%,59.36%,32.82%
454,0.01%,99.20%,0.07%,0.02%,0.03%,0.00%,0.00%,0.00%,0.00%,0.19%,0.00%,0.04%,0.37%,0.06%
4545,0.00%,42.02%,0.57%,1.94%,2.87%,0.05%,0.00%,0.00%,0.00%,0.69%,0.00%,0.18%,14.17%,37.49%
4553,0.00%,24.96%,0.09%,0.17%,0.22%,0.28%,0.00%,0.00%,0.00%,12.08%,0.00%,60.59%,0.31%,1.28%
4580,0.00%,2.26%,11.32%,41.83%,41.56%,0.09%,0.00%,0.00%,0.00%,1.43%,0.00%,0.01%,0.56%,0.94%
4583,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
4585,5.75%,46.81%,1.90%,0.91%,2.38%,0.04%,0.00%,0.00%,0.01%,22.33%,0.01%,4.21%,2.65%,13.01%
4589,18.71%,26.00%,14.73%,1.72%,0.76%,0.10%,0.00%,0.00%,0.00%,23.06%,0.36%,11.06%,2.10%,1.39%
4592,0.00%,0.51%,4.73%,78.60%,14.60%,0.02%,0.00%,0.00%,0.00%,1.07%,0.01%,0.08%,0.25%,0.14%
4593,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
46,99.96%,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,0.01%,0.00%
4609,0.06%,57.65%,3.55%,0.99%,0.54%,0.02%,0.31%,0.02%,0.00%,26.95%,4.34%,0.28%,4.69%,0.59%
4619,0.01%,0.65%,1.45%,4.07%,0.16%,0.00%,0.00%,0.00%,0.00%,92.22%,0.00%,0.17%,1.19%,0.07%
4624,0.00%,0.16%,25.96%,61.88%,9.60%,0.12%,0.00%,0.00%,0.00%,0.04%,0.00%,0.13%,1.77%,0.34%
4647,0.00%,0.43%,5.92%,60.37%,4.25%,0.08%,0.00%,0.00%,0.00%,14.22%,0.00%,0.78%,11.57%,2.37%
4655,0.12%,1.84%,0.30%,0.18%,0.28%,0.01%,0.00%,0.00%,0.00%,55.41%,0.00%,27.04%,13.63%,1.19%
4658,0.02%,2.37%,0.16%,0.34%,0.55%,0.04%,0.00%,0.00%,0.00%,2.94%,0.00%,34.29%,23.40%,35.89%
4702,0.00%,0.02%,0.05%,0.02%,0.06%,0.00%,0.00%,0.00%,0.00%,0.14%,0.00%,0.03%,74.49%,25.18%
4703,0.01%,4.45%,0.26%,0.12%,0.23%,0.02%,0.00%,0.00%,0.00%,47.65%,0.00%,32.51%,9.68%,5.07%
4706,0.01%,14.44%,7.48%,55.71%,6.75%,0.13%,0.00%,0.00%,0.00%,2.54%,0.00%,1.45%,3.21%,8.27%
4709,0.00%,0.18%,0.00%,0.01%,0.01%,0.00%,0.00%,0.00%,99.26%,0.51%,0.00%,0.00%,0.01%,0.02%
4721,0.00%,0.20%,0.08%,0.01%,0.06%,0.03%,0.00%,0.00%,0.45%,0.65%,0.00%,98.39%,0.03%,0.08%
4741,0.00%,0.08%,51.64%,17.46%,24.37%,0.02%,0.00%,0.00%,0.00%,0.08%,0.00%,0.01%,0.32%,6.02%
475,0.01%,4.68%,0.84%,83.40%,5.03%,0.87%,0.00%,0.00%,0.00%,0.06%,0.01%,0.15%,3.70%,1.24%
4760,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
4775,0.19%,2.97%,1.00%,0.36%,0.20%,0.02%,0.00%,0.00%,0.00%,17.16%,0.00%,7.08%,19.89%,51.12%
4777,0.10%,27.14%,7.86%,2.88%,2.39%,0.04%,0.00%,0.00%,0.00%,27.20%,0.00%,12.47%,15.43%,4.49%
4823,0.00%,4.40%,2.67%,2.92%,5.32%,0.07%,0.00%,0.00%,0.00%,0.30%,0.00%,2.43%,59.69%,22.20%
4834,0.00%,0.35%,0.11%,0.01%,0.02%,0.01%,0.00%,0.00%,0.00%,0.04%,0.00%,0.01%,0.61%,98.83%
4836,0.00%,1.37%,9.70%,8.95%,32.89%,0.02%,0.00%,0.00%,0.00%,0.33%,0.00%,1.53%,38.54%,6.67%
4837,0.00%,1.31%,6.87%,16.22%,29.46%,0.03%,0.00%,0.00%,0.00%,0.71%,0.00%,10.10%,25.32%,9.98%
4843,0.08%,22.17%,12.04%,32.33%,1.09%,0.03%,0.00%,0.00%,0.00%,5.34%,0.00%,0.78%,24.91%,1.24%
4850,99.99%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
4869,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
4871,2.14%,0.51%,0.09%,0.07%,0.04%,0.00%,0.00%,0.00%,0.00%,92.42%,0.00%,4.31%,0.37%,0.06%
4874,0.23%,19.98%,5.32%,4.03%,4.55%,1.44%,0.00%,0.00%,0.00%,25.26%,0.01%,7.65%,7.42%,24.09%
4875,0.01%,97.12%,0.15%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.87%,0.00%,1.72%,0.11%,0.01%
4884,0.00%,1.42%,11.06%,11.43%,59.09%,0.01%,0.00%,0.00%,0.00%,0.42%,0.00%,0.78%,13.66%,2.12%
4899,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
4905,0.00%,58.27%,4.98%,22.94%,4.53%,0.26%,0.00%,0.00%,0.32%,1.74%,0.00%,0.08%,0.92%,5.94%
4919,0.02%,0.49%,0.06%,0.02%,0.02%,0.02%,0.00%,0.00%,0.00%,59.74%,0.00%,31.42%,5.31%,2.90%
4926,0.00%,1.66%,0.13%,0.19%,0.76%,0.17%,0.00%,0.00%,0.75%,91.43%,0.13%,0.16%,2.38%,2.23%
4929,0.00%,21.75%,7.48%,3.33%,20.20%,0.14%,0.00%,0.00%,0.17%,1.40%,0.00%,0.46%,42.11%,2.95%
4969,0.00%,0.08%,0.06%,0.58%,1.66%,95.08%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.01%,2.50%
4972,0.07%,7.87%,24.35%,21.52%,5.95%,0.52%,0.00%,0.00%,1.30%,10.43%,0.00%,4.33%,22.86%,0.79%
4974,0.02%,14.17%,12.87%,4.30%,2.67%,0.56%,0.00%,0.00%,0.04%,1.35%,0.00%,10.44%,48.59%,5.00%
5000,0.00%,3.76%,0.13%,7.78%,5.88%,0.01%,0.00%,0.00%,0.00%,17.49%,0.00%,61.56%,2.08%,1.32%
5008,0.00%,0.02%,0.03%,0.08%,0.11%,0.00%,0.00%,0.00%,99.69%,0.04%,0.00%,0.00%,0.00%,0.02%
5020,0.00%,0.12%,2.28%,89.37%,4.99%,0.03%,0.00%,0.00%,0.00%,2.14%,0.00%,0.18%,0.59%,0.31%
503,0.00%,1.24%,25.94%,70.02%,0.32%,0.03%,0.00%,0.00%,0.00%,0.07%,0.00%,0.00%,1.71%,0.66%
5034,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
5036,0.00%,0.34%,0.04%,0.07%,0.03%,0.00%,0.00%,0.00%,0.00%,0.85%,0.00%,98.17%,0.12%,0.37%
5040,0.00%,2.77%,1.13%,57.31%,7.13%,0.05%,0.00%,0.00%,0.00%,2.99%,0.00%,0.03%,1.43%,27.15%
5057,0.06%,13.33%,3.33%,17.05%,3.92%,0.49%,0.00%,0.00%,0.19%,3.12%,0.00%,2.32%,54.11%,2.06%
5059,0.01%,1.37%,3.06%,1.17%,3.88%,0.12%,0.00%,0.00%,0.12%,4.63%,0.00%,11.54%,68.87%,5.23%
5063,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
5091,0.02%,49.98%,4.04%,2.36%,3.59%,0.69%,0.00%,0.00%,2.26%,0.89%,0.01%,0.22%,24.18%,11.77%
5114,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
5118,0.00%,89.60%,5.38%,1.40%,1.05%,0.01%,0.00%,0.00%,0.00%,0.59%,0.00%,0.13%,1.62%,0.21%
5124,0.00%,0.00%,0.00%,0.00%,0.00%,99.99%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
5148,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
5151,0.00%,59.71%,8.76%,5.11%,4.48%,0.02%,0.00%,0.00%,0.00%,6.02%,0.00%,0.10%,11.62%,4.18%
5169,0.00%,6.98%,1.83%,0.58%,0.51%,76.33%,0.00%,0.00%,0.00%,8.12%,0.00%,0.10%,3.52%,2.04%
5175,0.00%,1.05%,4.25%,57.08%,28.82%,0.48%,0.00%,0.00%,0.00%,0.40%,0.00%,0.12%,5.15%,2.65%
5179,0.04%,10.30%,5.13%,13.31%,3.95%,0.06%,0.00%,0.00%,0.00%,15.69%,0.00%,4.71%,14.16%,32.66%
518,0.17%,7.26%,0.07%,0.01%,0.04%,0.72%,89.18%,1.32%,0.71%,0.33%,0.00%,0.02%,0.09%,0.06%
5181,0.00%,11.48%,61.14%,3.59%,2.07%,0.09%,0.00%,0.00%,0.00%,4.57%,0.00%,0.38%,5.48%,11.20%
5189,0.00%,15.21%,0.25%,1.49%,1.45%,0.99%,0.02%,0.01%,32.73%,45.07%,0.10%,0.18%,0.12%,2.36%
5199,0.00%,0.11%,99.03%,0.79%,0.01%,0.04%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.01%,0.01%
5200,0.00%,20.69%,16.94%,15.47%,44.86%,0.94%,0.00%,0.01%,0.00%,0.25%,0.00%,0.02%,0.34%,0.49%
5209,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
5218,99.98%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%
5223,0.01%,2.98%,0.11%,0.11%,1.61%,0.14%,0.00%,0.00%,0.00%,0.04%,0.00%,0.01%,8.67%,86.31%
5229,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
523,0.01%,0.53%,0.07%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.18%,99.09%,0.02%,0.04%,0.01%
5232,0.00%,4.48%,0.10%,0.10%,0.21%,0.01%,0.00%,0.00%,0.00%,4.29%,0.00%,0.16%,65.87%,24.79%
5264,0.00%,0.03%,73.40%,2.49%,23.88%,0.01%,0.00%,0.00%,0.00%,0.02%,0.00%,0.00%,0.06%,0.11%
5273,0.00%,2.31%,40.50%,31.06%,8.55%,0.12%,0.00%,0.00%,0.00%,1.90%,0.00%,0.17%,0.52%,14.86%
5277,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
5282,0.00%,79.48%,2.62%,0.72%,1.06%,0.02%,0.00%,0.00%,0.00%,4.67%,0.00%,6.66%,2.22%,2.54%
529,0.00%,43.07%,0.51%,1.28%,1.87%,1.85%,0.00%,0.00%,0.00%,3.58%,0.00%,37.85%,9.71%,0.27%
5297,0.02%,1.10%,6.03%,4.97%,84.22%,0.09%,0.00%,0.00%,0.00%,2.20%,0.00%,0.52%,0.73%,0.11%
5300,0.00%,4.63%,31.32%,7.36%,9.07%,0.90%,0.00%,0.00%,0.76%,29.77%,0.01%,3.99%,10.05%,2.11%
5302,0.00%,0.20%,0.01%,0.01%,0.01%,0.00%,0.00%,0.00%,0.00%,99.67%,0.00%,0.01%,0.06%,0.03%
5309,0.00%,2.36%,36.87%,24.79%,29.33%,0.06%,0.00%,0.00%,0.00%,0.23%,0.00%,0.74%,1.11%,4.51%
532,0.01%,3.69%,0.72%,8.10%,2.06%,1.46%,0.00%,0.00%,0.00%,4.31%,0.00%,32.75%,43.07%,3.83%
533,1.94%,16.67%,1.55%,3.55%,14.23%,1.57%,0.00%,0.00%,0.00%,11.09%,0.00%,44.44%,1.02%,3.95%
534,0.00%,4.41%,30.32%,60.53%,1.90%,0.29%,0.00%,0.00%,0.00%,1.25%,0.00%,0.17%,1.07%,0.05%
535,0.01%,4.23%,10.28%,47.33%,24.59%,0.40%,0.00%,0.00%,0.00%,4.21%,0.00%,0.71%,3.80%,4.44%
5351,0.00%,0.01%,0.04%,0.13%,99.68%,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.10%,0.01%
5356,0.00%,1.56%,0.22%,0.09%,0.07%,0.01%,0.00%,0.00%,0.00%,25.55%,0.00%,2.09%,11.36%,59.05%
5359,0.00%,0.06%,68.36%,26.04%,0.36%,0.01%,0.00%,0.00%,0.00%,0.06%,0.00%,0.02%,0.32%,4.77%
5382,0.22%,5.53%,1.79%,1.56%,0.89%,0.22%,0.00%,0.00%,0.00%,11.84%,0.00%,0.05%,77.34%,0.57%
5386,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
5406,0.00%,11.35%,0.20%,0.13%,0.28%,4.26%,0.00%,0.00%,0.00%,1.56%,0.00%,1.43%,54.12%,26.64%
5425,0.00%,7.98%,3.69%,1.95%,83.82%,0.04%,0.00%,0.00%,0.00%,0.17%,0.00%,0.04%,0.45%,1.87%
5439,0.00%,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,96.88%,0.00%,3.09%,0.00%,0.00%
5447,1.88%,0.47%,1.01%,0.27%,1.06%,0.03%,0.10%,0.18%,0.00%,44.44%,0.00%,9.87%,10.53%,30.16%
5461,0.00%,0.73%,0.52%,0.14%,0.34%,0.00%,0.00%,0.00%,0.00%,25.28%,0.00%,59.86%,2.77%,10.35%
5467,0.00%,0.41%,7.32%,8.92%,81.44%,0.01%,0.00%,0.00%,0.00%,0.02%,0.00%,0.01%,1.43%,0.43%
5483,0.00%,12.15%,0.20%,0.10%,0.41%,0.17%,0.00%,0.00%,0.49%,43.51%,0.02%,24.49%,10.74%,7.72%
5487,0.91%,17.44%,7.67%,17.84%,2.42%,0.67%,0.00%,0.00%,3.50%,2.92%,1.28%,2.16%,26.27%,16.91%
549,0.00%,0.39%,0.02%,0.05%,0.03%,0.01%,0.00%,0.00%,0.00%,0.04%,0.00%,0.17%,61.05%,38.24%
5493,0.03%,26.12%,4.43%,1.30%,4.58%,0.05%,0.01%,0.01%,0.01%,29.45%,0.00%,16.62%,12.24%,5.15%
5511,0.01%,0.37%,29.29%,17.25%,30.77%,20.70%,0.00%,0.00%,0.00%,0.03%,0.00%,0.02%,1.08%,0.49%
5517,0.00%,0.36%,21.78%,20.65%,52.80%,0.25%,0.00%,0.00%,0.00%,0.09%,0.00%,0.04%,0.59%,3.45%
5520,0.02%,1.57%,0.10%,1.09%,0.14%,0.00%,0.00%,0.00%,0.00%,93.79%,0.00%,1.09%,1.73%,0.47%
5526,0.00%,0.18%,1.34%,56.34%,0.93%,0.27%,0.00%,0.00%,0.00%,0.18%,0.00%,0.23%,2.58%,37.94%
5530,0.00%,0.28%,0.02%,0.11%,0.29%,0.00%,0.00%,0.00%,0.00%,97.96%,0.00%,0.02%,0.66%,0.65%
5540,0.13%,3.21%,0.72%,0.31%,0.15%,0.03%,0.00%,0.00%,70.26%,23.03%,0.01%,0.68%,0.90%,0.59%
